source	site	% U	V
0	arthritisselfmanagement.com*	0.000001136	10367
0	arthursjewelers.com*	1.30451320580181E-06	14952
0	artician.com*	1.46764313472418E-06	14353
0	articlealley.com*	3.40060123606002E-06	27777
0	articlesbase.com*	7.87161107427882E-05	634701
0	articleslash.net*	9.77727122379901E-07	8147
0	articlesnatch.com*	6.30773443712986E-06	52518
0	artisanbreadinfive.com*	4.41148056980156E-06	39025
0	artistmanagementonline.com*	6.02791398647027E-07	5953
0	artistserver.com*	9.09054684559353E-07	8668
0	artistshousemusic.org*	2.24764099648285E-06	21580
0	artmarketmonitor.com*	1.12993787057601E-06	12002
0	artnet.com*	3.83335599508433E-05	447804
0	artnet.fr*	8.53669442562322E-07	6991
0	artobserved.com*	2.26434865855797E-06	21069
0	artofmanliness.com*	0.0002291568	2248247
0	artsatl.com*	2.25645527490043E-06	20995
0	arts-crafts.com*	7.73814711226934E-07	7385
0	artsfuse.org*	9.29182812886066E-07	8433
0	artslant.com*	1.16918114299339E-05	119460
0	artsongcentral.com*	1.13046409615318E-06	10828
0	artsonia.com*	1.45326402082804E-05	183051
0	asacollegeavengers.com*	6.98696010086067E-07	6039
0	aseaofblue.com*	7.38452352441181E-06	70976
0	aseonline.jobs*	2.79965162693308E-06	22451
0	asfailedontv.com*	1.44277897620295E-06	12376
0	asge.org*	8.13150073120313E-07	8021
0	ashford.com*	3.30288114637974E-05	361365
0	ashleybenson.net*	2.87516499725682E-06	23884
0	asia.ru*	2.5706119444703E-06	23455
0	asianefficiency.com*	2.96593890931847E-06	28161
0	asianrice.tv*	5.4766926943858E-07	6064
0	askabouttravel.com*	0.000000712	5812
0	askamanager.org*	3.55202264589038E-05	387211
0	askapache.com*	3.27430709753947E-06	27873
0	askbob.aero*	0.000001901	20401
0	askcaptainlim.com*	6.32786256545657E-07	5241
0	askdrsears.com*	0.000035526	302289
0	askgeorgie.com*	1.71694250190797E-06	14597
0	askmoses.com*	1.83639570792532E-06	15931
0	askmygirlfriend.com*	2.03451963772943E-06	23705
0	askpedia.com*	6.61162970794492E-06	56747
0	askthedentist.com*	7.60922184586295E-07	6007
0	askubuntu.com*	0.0001982436	1788349
0	askyp.com*	2.59613388496299E-06	20671
0	aspalliance.com*	1.896122310934E-06	16835
0	aspenchamber.org*	5.52931525210269E-06	45554
0	aspenpeak-magazine.com*	5.13859276105475E-07	7008
0	aspentimes.com*	1.93765466461206E-05	221983
0	asphaltgreen.org*	2.51325335655888E-06	27700
0	aspinaloflondon.com*	1.35424152284428E-06	13914
0	assaydepot.com*	5.50826622901594E-07	6249
0	assignmentx.com*	1.72167853210249E-06	15343
0	assistanceforunemployed.com*	0.000012904	125589
0	assistwireless.com*	1.16585276621779E-06	10629
0	astbearings.com*	1.46948492424428E-06	15796
0	astecinc.com*	4.59789598051366E-07	5040
0	asternews.com*	0.00002021	198630
0	astrochicks.com*	0.000005505	44706
0	astrology.com*	0.0001746873	1477349
0	astrologycom.com*	3.38415668677349E-06	27392
0	astromart.com*	1.19636069405416E-05	232091
0	asubtlerevelry.com*	0.000007005	62517
0	asweetlife.org*	1.6452442670187E-06	14030
0	asweetpeachef.com*	3.19063723076961E-06	26266
0	at40.com*	1.95775648165991E-05	160963
0	atheistmedia.com*	0.00000068	6359
0	atheistnexus.org*	2.81438594309381E-06	29043
0	athensparty.com*	4.97151614030361E-07	5215
0	athingforcars.com*	3.72767674354937E-05	291877
0	athletexchange.com*	1.65182208673332E-06	48995
0	athletic.net*	2.28135890033996E-05	213280
0	athleticsnation.com*	1.06634350957515E-05	122747
0	athlonsports.com*	0.0001065306	921340
0	athriftymom.com*	1.25720552641432E-05	113922
0	atlantahistorycenter.com*	2.38788011279838E-06	24838
0	atlantisevents.com*	5.18371660429699E-06	55567
0	atomicmall.com*	2.48352161144883E-06	25229
0	atrixforums.com*	1.79837590997487E-06	15739
0	att-wireless.jobs*	8.84190526038121E-07	7110
0	attwoodmarine.com*	4.83219791874813E-06	54461
0	atworkandbored.com*	5.33724291643603E-07	5388
0	auburnpub.com*	0.000027485	252339
0	auctionexport.com*	0.00000102	12697
0	auctionzip.com*	0.0003693747	3622219
0	audifans.com*	1.33792852995204E-06	18768
0	audio4fun.com*	2.2976324263139E-06	22693
0	audio-digest.org*	5.42841149768055E-06	81391
0	audiofarm.org*	6.27918669956844E-07	6939
0	audiomack.com*	0.0001085526	989122
0	audioreview.com*	1.72611198259014E-05	151780
0	audizine.com*	0.000051723	777731
0	aueagles.com*	3.45467091411412E-06	32077
0	augustny.com*	0.000000624	6287
0	aurorabaycare.com*	1.18755957127601E-06	12317
0	aussiefinder.com.au*	3.29930281245499E-06	28258
0	aussiehomebrewer.com*	9.88514746711864E-07	8059
0	aussiepythons.com*	1.12033425379268E-06	9903
0	austenprose.com*	1.16927323246939E-06	9830
0	austin360.com*	3.00807642241027E-05	266939
0	austinchronicle.com*	3.25521826472766E-05	292082
0	austinist.com*	2.22536849892918E-05	188478
0	austintexas.org*	1.16527391808291E-05	96123
0	autabuy.com*	1.80357238754941E-05	187705
0	authspot.com*	0.000025006	335236
0	autismspeaks.org*	4.82104193651215E-05	479689
0	autismsupportnetwork.com*	4.30136786777896E-06	35451
0	auto123.com*	8.27713365968464E-06	76186
0	autobargainsusa.com*	4.62473348494928E-06	37877
0	autofinancenews.net*	5.63850705936525E-07	5367
0	autoinfection.com*	2.00189365194496E-06	16519
0	autoinsure.org*	1.07376329021323E-06	8480
0	autoline.tv*	4.66288483929402E-06	48464
0	autolist.com*	2.2110156963119E-05	246264
0	autoloandaily.com*	8.49854307127847E-07	7785
0	auto-locator.com*	1.71838962224519E-06	23024
0	automationworld.com*	0.000002917	27342
0	automattic.com*	3.57912326311458E-06	28270
0	automotiveforums.com*	5.43029275411893E-05	453119
0	automotivehelper.com*	8.81335752281979E-06	70435
0	autopsyfiles.org*	6.95538656623054E-07	6375
0	autotraderclassics.com*	0.0001176919	1196816
0	autoworldnews.com*	5.53181482359425E-06	47622
0	autzenzoo.com*	2.52509343204518E-06	20739
0	avclub.com*	0.0006087337	6698969
0	avenuecalgary.com*	6.92512859554332E-07	6144
0	averagejoerestoration.com*	7.50529229437209E-07	6690
0	avguide.com*	0.000002979	28564
0	avherald.com*	1.50561031011692E-05	205062
0	avhere.com*	1.31911596556825E-06	12928
0	aviationpros.com*	1.09664094718065E-05	97888
0	aviewfrommyseat.com*	0.000021126	238383
0	avisbudgetgroup.jobs*	3.5753081276801E-06	32865
0	avjobs.com*	2.35038654042509E-06	22128
0	avsforum.com*	0.0002156049	2030218
0	awardscircuit.com*	2.29552752400523E-06	29877
0	awaytogarden.com*	1.18031081395051E-05	103734
0	awaztoday.com*	6.58979134649241E-06	104812
0	awdit.com*	4.08232647128238E-06	37235
0	awesomemancave.com*	1.03929551490866E-06	9450
0	awesomemom.tv*	3.79519148510015E-05	344463
0	awfulannouncing.com*	4.5231851041951E-05	421156
0	awfullibrarybooks.net*	2.02346890060888E-06	21397
0	awkwardnames.com*	6.54887730786753E-07	5436
0	awsm.com*	3.45584176602333E-05	278683
0	axisandallies.org*	1.08534025291095E-06	20293
0	axzm.com*	6.23708865339493E-07	5417
0	a-z-animals.com*	1.22914454751179E-05	119060
0	azbilliards.com*	2.0367560964324E-05	443012
0	azcarsandtrucks.com*	1.55236545264839E-06	13522
0	azcentral.com*	0.0005402148	5859916
0	azfamily.com*	0.0001293969	1373755
0	azlyricdb.com*	3.05566037022577E-06	26146
0	a-z-music-lyrics.com*	9.36418414572139E-07	7347
0	aznightlife.com*	5.07281456390863E-07	6344
0	azom.com*	1.11861086502745E-05	94401
0	azonano.com*	2.27040025269541E-06	19189
0	azsnakepit.com*	3.85618102949403E-06	41195
0	azstarnet.com*	0.0001230373	1249447
0	b1047.net*	0.000003135	27495
0	b93.com*	1.73421585647854E-05	162909
0	b985.com*	0.000004186	36048
0	babble.com*	0.0003828979	3173055
0	babsonathletics.com*	1.75048938245249E-06	15731
0	baby2see.com*	1.71932367264466E-05	158573
0	babycenter.com*	0.0016464921	14883321
0	baby-gaga.com*	3.19332098121317E-05	829167
0	babyhomepages.net*	6.61597106895657E-07	7814
0	babyli.st*	7.25152000978236E-06	88679
0	babymed.com*	0.000067275	624362
0	babynamegenie.com*	1.76828896260023E-05	212082
0	babynames.com*	8.79730764271614E-05	895747
0	babynames.org.uk*	1.75110769750567E-05	150646
0	babynamesofireland.com*	6.46336565157757E-06	63197
0	babynamewizard.com*	3.31174804735504E-05	313838
0	babysbadassburgers.com*	7.77892959449994E-07	7776
0	bacanalnica.com*	7.4474074808835E-07	7421
0	backcountrysecrets.com*	7.43819853328304E-07	6663
0	backingthepack.com*	3.483876433647E-06	33736
0	backyardpoultrymag.com*	2.23238045474496E-06	19885
0	badappreviews.com*	0.0000045	35800
0	badassdigest.com*	5.77027394388835E-05	677383
0	badatsports.com*	1.2928046867098E-06	12595
0	badgehelp.com*	1.51539810585227E-06	15847
0	badgehungry.com*	0.000024109	343670
0	badgerherald.com*	3.68344748378832E-06	37662
0	badlefthook.com*	0.000023269	214507
0	badongo.com*	4.04785869597782E-06	33665
0	baeblemusic.com*	0.0001013868	995533
0	bafree.net*	9.85094280460266E-07	8115
0	bagbliss.com*	0.000000858	7325
0	bain.com*	9.68741820649741E-06	96023
0	baja.com*	1.09060250868264E-06	9631
0	bajobs.com*	1.19532139853926E-06	12293
0	bakedbree.com*	7.63763802703007E-06	66383
0	bakememore.com*	9.63913700979216E-07	7657
0	bakespace.com*	4.34491303428969E-06	37731
0	bakingobsession.com*	1.63393041710957E-06	13787
0	bakkentoday.com*	7.64211094443601E-07	6110
0	balancedpolitics.org*	2.25040368076299E-06	18308
0	baldwinfairchild.com*	1.06823792165296E-06	12193
0	balihai.com*	3.05579192662006E-06	34929
0	ballardnewstribune.com*	2.52772455993103E-06	22680
0	balleralert.com*	1.6526245807385E-05	159328
0	ballerstatus.com*	1.65374281008998E-05	141936
0	balljunkie.com*	1.43488559254542E-06	11880
0	ballyfitness.com*	1.08013061969697E-05	103749
0	baltimorebeatdown.com*	1.03330969896837E-05	95923
0	baltimorebrew.com*	4.80115060969516E-06	47002
0	bananas.org*	1.87546795703012E-06	23385
0	bandcamp.com*	0.0006352536	6370739
0	bangitout.com*	1.23610388076985E-06	14977
0	bangordailynews.com*	0.0002201225	2534070
0	bankaround.com*	9.81279145025791E-07	8470
0	bannernews.net*	1.28688464896665E-06	14267
0	baotoquoc.com*	5.56351991461867E-07	5280
0	barbarianbabes.com*	4.06772371151595E-07	5070
0	barbershopconnect.com*	1.24557594115889E-06	11249
0	barcablaugranes.com*	3.18524341860362E-06	30649
0	bargainnews.com*	1.02878415900471E-05	135429
0	bargainstobounty.com*	1.74196452810236E-05	212160
0	baristanet.com*	9.64808284460403E-06	128552
0	barkingcarnival.com*	0.000012787	141380
0	barking-moonbat.com*	1.40554851661825E-06	12844
0	barntowire.com*	3.24852204425819E-06	59305
0	barnworld.com*	8.38935126401591E-07	8397
0	baronsathletics.org*	5.98713150423968E-07	7054
0	baronsoffers.com*	0.0023744012	32158705
0	barrelhorsenews.com*	2.47957491962007E-06	29211
0	barringtontv.com*	0.000000893	6964
0	bartertheatre.com*	0.000000733	6347
0	bartonpublishing.com*	4.87455907771023E-06	41520
0	base64online.com*	1.11783468230113E-06	10095
0	baseballamerica.com*	3.82973819424129E-05	379934
0	baseballnation.com*	6.00381285503593E-05	500058
0	baseballprospectus.com*	3.24282565238534E-05	381724
0	basehorinfo.com*	1.21886999311757E-06	11295
0	baselinescenario.com*	4.28781755916686E-06	37682
0	basementsystems.com*	3.76382844070088E-06	36284
0	basenotes.net*	2.38363084126274E-05	230285
0	basicblogtips.com*	8.03283343548395E-07	6822
0	bassanglermag.com*	6.67122475455931E-07	5812
0	bassfan.com*	1.22004084502677E-05	161850
0	bassmaster.com*	8.32866429932891E-05	1096778
0	bassplayer.com*	4.09416654676869E-06	38182
0	bassresource.com*	2.40078579507845E-05	276924
0	batanga.com*	4.5783335446824E-05	405266
0	batcon.org*	4.1769155187785E-06	40943
0	batesvilleheraldtribune.com*	2.16568136283879E-06	18124
0	bathroomreader.com*	1.26557251309131E-06	11108
0	batman-news.com*	1.95407290261973E-05	197237
0	batoto.net*	9.85336344225764E-05	1872598
0	batteries4less.com*	9.50534415679696E-06	98347
0	battlediabetes.com*	9.92724551329216E-07	8128
0	battleofcali.com*	1.2521537608735E-06	11625
0	battleon.com*	5.60546009311904E-05	688212
0	battlestarwiki.org*	6.40258659741456E-06	73507
0	bauergriffinonline.com*	1.40936365205272E-06	14464
0	bavarianfootballworks.com*	9.52073625492915E-07	10554
0	bayfield.org*	3.66437180661595E-06	43630
0	baysidebride.com*	1.69905083228423E-06	15481
0	baysider.com*	1.14085705130227E-06	10213
0	bayteccontainers.com*	3.3516622573833E-06	32694
0	bbb.org*	0.0001260322	1167975
0	bbcamericashop.com*	0.000015426	155461
0	bbcrafts.com*	6.55677069152506E-06	79127
0	bbjtoday.com*	1.53565779057327E-06	13382
0	bbq-fyi.com*	1.42120372753903E-06	12276
0	bbsland.com*	1.43805610164786E-05	212353
0	bcae1.com*	3.35574050560636E-06	28246
0	bcbay.com*	3.07465711356157E-05	268033
0	bcdemocrat.com*	1.03153368764542E-06	10606
0	bcre.com*	4.68380230598649E-06	50932
0	bdbatteries.com*	6.24235090916661E-07	6055
0	bdoutdoors.com*	2.01143149053114E-05	209593
0	bdtonline.com*	2.84132869264486E-05	259768
0	beachlive.com*	0.000008422	75541
0	beachrealtync.com*	2.80083563448171E-06	25018
0	beachview.com*	1.80219104540934E-06	20248
0	beacongraphics.com*	1.5606535054888E-06	17056
0	beaconsathletics.com*	1.18769112767031E-06	11217
0	beaconsouthbeach.com*	0.000000688	6914
0	beacontheatre.com*	0.000006991	60129
0	beargoggleson.com*	0.000003775	32076
0	bearhugger.net*	1.60235688247943E-06	18849
0	beartoothnbc.com*	2.62994387829609E-06	27355
0	beatricedailysun.com*	1.08626114767099E-05	103299
0	beatsperminute.com*	2.60310637386048E-06	21783
0	beatthetraffic.com*	1.12442565765517E-05	102711
0	beautyarmy.com*	2.18738816789701E-06	26482
0	beautybets.com*	4.66946265900864E-06	39406
0	beautybloggingjunkie.com*	1.04508399625752E-06	9170
0	beautyrest.com*	9.10751762045723E-06	98442
0	beautytesterin.de*	3.31259000827851E-07	6137
0	beautyworldnews.com*	2.60668470778523E-05	221158
0	beazleyhome.com*	1.90559437132304E-06	16365
0	bebessearch.com*	1.40252271954953E-06	20893
0	becauseiamfabulous.com*	2.19212419809153E-06	21189
0	beckerhawks.com*	8.03414899942688E-07	6948
0	bedandbreakfast.com*	0.0001059079	1083378
0	bedroomfurniturediscounts.com*	6.31707494112461E-06	66306
0	bedtimebunnies.com*	9.94434784455015E-07	14896
0	beerandwhiskeybros.com*	8.03414899942688E-07	6402
0	begreeninfo.com*	2.75793509430301E-05	226283
0	behindthesteelcurtain.com*	4.07190720485444E-05	397226
0	behringer.com*	0.000014962	167765
0	bellableubridal.com*	4.98467177973283E-07	5877
0	bellacerafloors.com*	1.11783468230113E-06	11677
0	bellasugar.com*	3.87962437895691E-05	320531
0	bellasugar.com.au*	1.07810465122487E-06	8926
0	belletire.com*	1.73971491375996E-05	199295
0	bellevue.com*	1.57367758852373E-06	14614
0	bellevue.edu*	2.52005482214379E-05	323748
0	bellevuereporter.com*	3.68713106282851E-06	31574
0	belling.com*	4.11455778788398E-06	39670
0	bellydance.com*	3.57912326311458E-06	40983
0	belmontbruins.com*	2.84359146262669E-06	26234
0	belvoireagle.com*	6.92775972342917E-07	5549
0	bemidjipioneer.com*	2.00213045345468E-05	211699
0	benchmarkreviews.com*	1.345835069249E-05	133689
0	benefitspro.com*	2.04518886130653E-05	201716
0	benelliusa.com*	0.000015771	182469
0	benhallformayor.com*	0.000001021	10652
0	benjaminfedwardsco.com*	5.7766412733721E-07	5675
0	benningtonbanner.com*	7.49924070023464E-06	62603
0	benrousa.com*	7.35663356882186E-07	8235
0	bensonnews-sun.com*	9.92066769357755E-07	9331
0	bensprostate.com*	2.60179080991756E-06	22148
0	bentgate.com*	2.51956806348491E-06	27959
0	berecruited.com*	5.35680535226728E-05	590740
0	berkeleydailyplanet.com*	3.20142485510157E-06	27196
0	berkeleyside.com*	1.84085546969183E-05	206408
0	berkshireeagle.com*	2.59216088185536E-05	239579
0	berkshireonstage.com*	7.9828420056529E-07	6565
0	bermuda-guide.info*	9.60098565544741E-07	8257
0	bernardgoldberg.com*	0.000003742	35761
0	berro.com*	1.33884942471209E-06	10814
0	bespokeinvest.com*	0.000005628	54459
0	bessed.com*	4.53027599384745E-06	36273
0	best9mm.com*	2.09016799251505E-06	16622
0	bestadsontv.com*	3.04316251276801E-06	28821
0	bestdestinationwedding.com*	1.06405442831446E-05	94078
0	bestdownloadsfree.com*	4.26084849833695E-06	42975
0	besteveralbums.com*	1.00697210883106E-05	112530
0	bestfondue.com*	1.11559822359816E-06	11014
0	besthealthylifetips.com*	2.74843672263511E-05	219980
0	best-microcontroller-projects.com*	6.0121272191552E-07	5212
0	bestminecrafthosts.com*	0.000001668	17408
0	bestmomstv.com*	0.0007956952	8174083
0	bestmoviesevernews.com*	6.38528693156513E-05	823121
0	bestofbothoffices.com*	6.50151700592232E-07	5256
0	bestofneworleans.com*	1.84485478407831E-05	160102
0	bestplaces.net*	8.2119343106734E-05	836417
0	bestteenpoems.com*	0.000005315	49371
0	bestuff.com*	3.29956592524358E-06	27213
0	betabeat.com*	5.08461517247665E-05	407699
0	betcheslovethis.com*	0.000048131	540541
0	bethany.org*	5.77348391990908E-06	60601
0	bethelredding.com*	3.10170510822805E-06	34459
0	bethesdamagazine.com*	4.77155042097941E-06	42207
0	betsyspage.blogspot.com*	2.11753172252783E-06	20720
0	betterdecoratingbible.com*	1.32477289052282E-06	11057
0	betterjobsearch.com*	4.06785526791024E-06	39173
0	betterpropaganda.com*	0.000000551	5223
0	betterwithpopcorn.com*	9.39707324429444E-07	7640
0	bettyconfidential.com*	0.000006573	56122
0	bewellbuzz.com*	3.81737189317782E-06	32474
0	bewitchingkitchen.com*	6.58176640644058E-07	5241
0	beyondjane.com*	5.91828804310655E-05	577255
0	beyondmeds.com*	1.79666567684907E-06	15483
0	beyondships.com*	4.28518643128101E-06	47344
0	beyondthebets.com*	0.00000177	16524
0	beyondtheboxscore.com*	6.08685125111319E-06	50892
0	beyondthebuzzer.com*	4.25808581405681E-06	38357
0	beyondthepeel.net*	1.28175394958925E-06	10935
0	bezalelcoins.com*	8.46302284481957E-07	8168
0	bfads.net*	2.20688482553112E-05	300996
0	bgr.com*	0.0002701297	2665558
0	bgr.in*	2.33644156263011E-06	19161
0	bhangrateamsforum.com*	0.000001774	29295
0	bhc.edu*	8.25621619299217E-06	100190
0	bhg.com*	0.0002027102	1745818
0	bhorowitz.com*	1.85968118971505E-06	16301
0	bhsuathletics.com*	1.12638584793012E-06	10416
0	biblesbythecase.com*	2.2943435164566E-06	19161
0	biblestoryprintables.com*	4.12810809649608E-06	42665
0	biblioklept.org*	3.05868616729449E-06	27216
0	bibliotecasvirtuales.com*	8.10124276051592E-07	6828
0	bicycling.com*	2.90571239201148E-05	252535
0	bidcactus.com*	1.23473569426921E-05	158487
0	bidstart.com*	1.64602044974503E-05	228300
0	big1059.com*	8.07151101540587E-06	72072
0	bigbend.edu*	2.6637538716292E-06	32818
0	bigblondehair.com*	2.94173253276869E-06	29051
0	bigblueview.com*	3.51865994429787E-05	368812
0	bigbrothernetwork.com*	0.0001007079	1268014
0	bigcatcountry.com*	0.000018911	204617
0	bigcountryhomepage.com*	7.96008274944035E-06	84381
0	bigdaddydata.com*	0.000000451	5178
0	bigfishtackle.com*	8.00257546479674E-06	99310
0	biggamehunt.net*	0.000010106	88936
0	biggirlssmallkitchen.com*	7.55528372420313E-06	69744
0	bigi1079.com*	7.32111334236295E-07	6596
0	bigmiketrading.com*	0.000005751	88990
0	bignerds.com*	4.76549882684197E-06	39111
0	bigpicturebigsound.com*	1.66984531275135E-06	14333
0	bigredtoday.com*	5.8884642085205E-07	6442
0	bigshinyrobot.com*	2.27421538812989E-06	19744
0	bigskyfans.com*	1.85954963332076E-06	31846
0	bigspot.com*	0.000003564	35703
0	bigtent.com*	1.84301299455822E-05	215733
0	bigthink.com*	3.96012373662433E-05	371683
0	bikeexif.com*	2.3520573066326E-05	246829
0	bikemag.com*	1.14059393851369E-05	102542
0	bikenoob.com*	8.36830224092916E-07	6489
0	bikepedia.com*	3.24308876517392E-05	359017
0	bikeradar.com*	7.54203599529791E-05	739121
0	bikereviews.com*	2.10240273718423E-06	17859
0	bikernews.net*	4.54382630245955E-06	54686
0	bikerumor.com*	5.1367246602558E-05	659580
0	bilerico.com*	1.17361459348104E-05	98767
0	billhighway.com*	2.65695240604429E-05	319958
0	billingsgazette.com*	0.0001514796	1448686
0	bimmerfest.com*	0.000076612	887236
0	bingomania.com*	2.46628772379655E-06	38487
0	biofuelsdigest.com*	4.40529741926983E-06	45044
0	biographile.com*	1.36358202683903E-06	11727
0	biosciencetechnology.com*	5.12149042979676E-06	47107
0	biosearchtech.com*	5.94108676623739E-07	6968
0	biplaneforum.com*	8.96819939890175E-07	14178
